6.094470930043947021e-01
7.479076518127504292e-01
8.751594628474084203e-01
9.665435512950170116e-01
1.000000000000000000e+00
9.665435512950170116e-01
8.751594628474086424e-01
7.479076518127506512e-01
6.094470930043948131e-01
4.786372874819468382e-01
3.657951529412669656e-01
2.741596640828669051e-01
2.026924488043625738e-01
1.484421416576991171e-01
1.080017019345892310e-01
7.822240471727390232e-02
5.647528099634967907e-02
4.068410351640994876e-02
2.926277149649633702e-02
2.102466204274421394e-02
5.915545107725829199e-01
7.259500457867841261e-01
8.494659074351544881e-01
9.381670766663180450e-01
9.706412870990873687e-01
9.381670766663181560e-01
8.494659074351547101e-01
7.259500457867843481e-01
5.915545107725830309e-01
4.645851127750928455e-01
3.550558780655189151e-01
2.661106892160473580e-01
1.967416593927323598e-01
1.440840714383741228e-01
1.048309109746816681e-01
7.592589559476047023e-02
5.481723943557947898e-02
3.948967060164065845e-02
2.840365418944569564e-02
2.040740502599257267e-02
5.429300186521281990e-01
6.662785334605539900e-01
7.796416603531222123e-01
8.610517867035157868e-01
8.908566877817779561e-01
8.610517867035158979e-01
7.796416603531224343e-01
6.662785334605542120e-01
5.429300186521283100e-01
4.263972285750218250e-01
3.258710583558859786e-01
2.442369702682276322e-01
1.805699235802320501e-01
1.322406746444113046e-01
9.621403846024298434e-02
6.968495237675635667e-02
5.031138176995326311e-02
3.624370570399995661e-02
2.606893569068374772e-02
1.872996078913037946e-02
4.756056063125377875e-01
5.836586576410571769e-01
6.829645292026935710e-01
7.542796364406075815e-01
7.803886699466269228e-01
7.542796364406076925e-01
6.829645292026936820e-01
5.836586576410573990e-01
4.756056063125378985e-01
3.735231161648978060e-01
2.854623928767582863e-01
2.139510956066424940e-01
1.581788905306612814e-01
1.158425654922806136e-01
8.428330452470612910e-02
6.104387837734013417e-02
4.407266942160334433e-02
3.174941343114204978e-02
2.283633532710284061e-02
1.640740804761449054e-02
4.023567332524703999e-01
4.937683402088758333e-01
5.777799362540086969e-01
6.381116758276182965e-01
6.601996102220625273e-01
6.381116758276182965e-01
5.777799362540088079e-01
4.937683402088759443e-01
4.023567332524705664e-01
3.159961506333265890e-01
2.414978173929442085e-01
1.810001033661202963e-01
